cps_pcode,country_iso_alpha_3_code,country_name,admin_level,admin_level_name,place_name,pcode
COL-68418,COL,Colombia,2,Municipality,Los Santos,68418
COL-68425,COL,Colombia,2,Municipality,Macaravita,68425
COL-68432,COL,Colombia,2,Municipality,Málaga,68432
COL-68444,COL,Colombia,2,Municipality,Matanza,68444
COL-68464,COL,Colombia,2,Municipality,Mogotes,68464
COL-68468,COL,Colombia,2,Municipality,Molagavita,68468
COL-68498,COL,Colombia,2,Municipality,Ocamonte,68498
COL-68500,COL,Colombia,2,Municipality,Oiba,68500
COL-68502,COL,Colombia,2,Municipality,Onzaga,68502
COL-68522,COL,Colombia,2,Municipality,Palmar,68522
COL-68524,COL,Colombia,2,Municipality,Palmas del Socorro,68524
COL-68533,COL,Colombia,2,Municipality,Páramo,68533
COL-68547,COL,Colombia,2,Municipality,Piedecuesta,68547
COL-68549,COL,Colombia,2,Municipality,Pinchote,68549
COL-68572,COL,Colombia,2,Municipality,Puente Nacional,68572
COL-68573,COL,Colombia,2,Municipality,Puerto Parra,68573
COL-68575,COL,Colombia,2,Municipality,Puerto Wilches,68575
COL-68615,COL,Colombia,2,Municipality,Rionegro,68615
COL-68655,COL,Colombia,2,Municipality,Sabana de Torres,68655
COL-68669,COL,Colombia,2,Municipality,San Andrés,68669
COL-68673,COL,Colombia,2,Municipality,San Benito,68673
COL-68679,COL,Colombia,2,Municipality,San Gil,68679
COL-68682,COL,Colombia,2,Municipality,San Joaquín,68682
COL-68684,COL,Colombia,2,Municipality,San José de Miranda,68684
COL-68686,COL,Colombia,2,Municipality,San Miguel,68686
COL-68689,COL,Colombia,2,Municipality,San Vicente de Chucurí,68689
COL-68705,COL,Colombia,2,Municipality,Santa Bárbara,68705
COL-68720,COL,Colombia,2,Municipality,Santa Helena del Opón,68720
COL-68745,COL,Colombia,2,Municipality,Simacota,68745
COL-68755,COL,Colombia,2,Municipality,Socorro,68755
COL-68770,COL,Colombia,2,Municipality,Suaita,68770
COL-68773,COL,Colombia,2,Municipality,Sucre,68773
COL-68780,COL,Colombia,2,Municipality,Suratá,68780
COL-68820,COL,Colombia,2,Municipality,Tona,68820
COL-68855,COL,Colombia,2,Municipality,Valle de San José,68855
COL-68861,COL,Colombia,2,Municipality,Vélez,68861
COL-68867,COL,Colombia,2,Municipality,Vetas,68867
COL-68872,COL,Colombia,2,Municipality,Villanueva,68872
COL-68895,COL,Colombia,2,Municipality,Zapatoca,68895
COL-70001,COL,Colombia,2,Municipality,Sincelejo,70001
COL-70110,COL,Colombia,2,Municipality,Buenavista,70110
COL-70124,COL,Colombia,2,Municipality,Caimito,70124
COL-70204,COL,Colombia,2,Municipality,Coloso,70204
COL-70215,COL,Colombia,2,Municipality,Corozal,70215
COL-70221,COL,Colombia,2,Municipality,Coveñas,70221
COL-70230,COL,Colombia,2,Municipality,Chalán,70230
COL-70233,COL,Colombia,2,Municipality,El Roble,70233
COL-70235,COL,Colombia,2,Municipality,Galeras,70235
COL-70265,COL,Colombia,2,Municipality,Guaranda,70265
COL-70400,COL,Colombia,2,Municipality,La Unión,70400
COL-70418,COL,Colombia,2,Municipality,Los Palmitos,70418
COL-70429,COL,Colombia,2,Municipality,Majagual,70429
COL-70473,COL,Colombia,2,Municipality,Morroa,70473
COL-70508,COL,Colombia,2,Municipality,Ovejas,70508
COL-70523,COL,Colombia,2,Municipality,Palmito,70523
COL-70670,COL,Colombia,2,Municipality,Sampués,70670
COL-70678,COL,Colombia,2,Municipality,San Benito Abad,70678
COL-70702,COL,Colombia,2,Municipality,San Juan de Betulia,70702
COL-70708,COL,Colombia,2,Municipality,San Marcos,70708
COL-70713,COL,Colombia,2,Municipality,San Onofre,70713
COL-70717,COL,Colombia,2,Municipality,San Pedro,70717
COL-70742,COL,Colombia,2,Municipality,San Luis de Sincé,70742
COL-70771,COL,Colombia,2,Municipality,Sucre,70771
COL-70820,COL,Colombia,2,Municipality,Santiago de Tolú,70820
COL-70823,COL,Colombia,2,Municipality,Tolú Viejo,70823
COL-73001,COL,Colombia,2,Municipality,Ibagué,73001
COL-73024,COL,Colombia,2,Municipality,Alpujarra,73024
COL-73026,COL,Colombia,2,Municipality,Alvarado,73026
COL-73030,COL,Colombia,2,Municipality,Ambalema,73030
COL-73043,COL,Colombia,2,Municipality,Anzoátegui,73043
COL-73055,COL,Colombia,2,Municipality,Armero,73055
COL-73067,COL,Colombia,2,Municipality,Ataco,73067
COL-73124,COL,Colombia,2,Municipality,Cajamarca,73124
COL-73148,COL,Colombia,2,Municipality,Carmen de Apicalá,73148
COL-73152,COL,Colombia,2,Municipality,Casabianca,73152
COL-73168,COL,Colombia,2,Municipality,Chaparral,73168
COL-73200,COL,Colombia,2,Municipality,Coello,73200
COL-73217,COL,Colombia,2,Municipality,Coyaima,73217
COL-73226,COL,Colombia,2,Municipality,Cunday,73226
COL-73236,COL,Colombia,2,Municipality,Dolores,73236
COL-73268,COL,Colombia,2,Municipality,Espinal,73268
COL-73270,COL,Colombia,2,Municipality,Falan,73270
COL-73275,COL,Colombia,2,Municipality,Flandes,73275
COL-73283,COL,Colombia,2,Municipality,Fresno,73283
COL-73319,COL,Colombia,2,Municipality,Guamo,73319
COL-73347,COL,Colombia,2,Municipality,Herveo,73347
COL-73349,COL,Colombia,2,Municipality,Honda,73349
COL-73352,COL,Colombia,2,Municipality,Icononzo,73352
COL-73408,COL,Colombia,2,Municipality,Lérida,73408
COL-73411,COL,Colombia,2,Municipality,Líbano,73411
COL-73443,COL,Colombia,2,Municipality,Mariquita,73443
COL-73449,COL,Colombia,2,Municipality,Melgar,73449
COL-73461,COL,Colombia,2,Municipality,Murillo,73461
COL-73483,COL,Colombia,2,Municipality,Natagaima,73483
COL-73504,COL,Colombia,2,Municipality,Ortega,73504
COL-73520,COL,Colombia,2,Municipality,Palocabildo,73520
COL-73547,COL,Colombia,2,Municipality,Piedras,73547
COL-73555,COL,Colombia,2,Municipality,Planadas,73555
COL-73563,COL,Colombia,2,Municipality,Prado,73563
COL-73585,COL,Colombia,2,Municipality,Purificación,73585
COL-73616,COL,Colombia,2,Municipality,Rioblanco,73616
COL-73622,COL,Colombia,2,Municipality,Roncesvalles,73622
COL-73624,COL,Colombia,2,Municipality,Rovira,73624
COL-73671,COL,Colombia,2,Municipality,Saldaña,73671
COL-73675,COL,Colombia,2,Municipality,San Antonio,73675
COL-73678,COL,Colombia,2,Municipality,San Luis,73678
COL-73686,COL,Colombia,2,Municipality,Santa Isabel,73686
COL-73770,COL,Colombia,2,Municipality,Suárez,73770
COL-73854,COL,Colombia,2,Municipality,Valle de San Juan,73854
COL-73861,COL,Colombia,2,Municipality,Venadillo,73861
COL-73870,COL,Colombia,2,Municipality,Villahermosa,73870
COL-73873,COL,Colombia,2,Municipality,Villarrica,73873
COL-76001,COL,Colombia,2,Municipality,Cali,76001
COL-76020,COL,Colombia,2,Municipality,Alcalá,76020
COL-76036,COL,Colombia,2,Municipality,Andalucía,76036
COL-76041,COL,Colombia,2,Municipality,Ansermanuevo,76041
COL-76054,COL,Colombia,2,Municipality,Argelia,76054
COL-76100,COL,Colombia,2,Municipality,Bolívar,76100
COL-76109,COL,Colombia,2,Municipality,Buenaventura,76109
COL-76111,COL,Colombia,2,Municipality,Guadalajara de Buga,76111
COL-76113,COL,Colombia,2,Municipality,Bugalagrande,76113
COL-76122,COL,Colombia,2,Municipality,Caicedonia,76122
COL-76126,COL,Colombia,2,Municipality,Calima,76126
COL-76130,COL,Colombia,2,Municipality,Candelaria,76130
COL-76147,COL,Colombia,2,Municipality,Cartago,76147
COL-76233,COL,Colombia,2,Municipality,Dagua,76233
COL-76243,COL,Colombia,2,Municipality,El Águila,76243
COL-76246,COL,Colombia,2,Municipality,El Cairo,76246
COL-76248,COL,Colombia,2,Municipality,El Cerrito,76248
COL-76250,COL,Colombia,2,Municipality,El Dovio,76250
COL-76275,COL,Colombia,2,Municipality,Florida,76275
COL-76306,COL,Colombia,2,Municipality,Ginebra,76306
COL-76318,COL,Colombia,2,Municipality,Guacarí,76318
COL-76364,COL,Colombia,2,Municipality,Jamundí,76364
COL-76377,COL,Colombia,2,Municipality,La Cumbre,76377
COL-76400,COL,Colombia,2,Municipality,La Unión,76400
COL-76403,COL,Colombia,2,Municipality,La Victoria,76403
COL-76497,COL,Colombia,2,Municipality,Obando,76497
COL-76520,COL,Colombia,2,Municipality,Palmira,76520
COL-76563,COL,Colombia,2,Municipality,Pradera,76563
COL-76606,COL,Colombia,2,Municipality,Restrepo,76606
COL-76616,COL,Colombia,2,Municipality,Riofrío,76616
COL-76622,COL,Colombia,2,Municipality,Roldanillo,76622
COL-76670,COL,Colombia,2,Municipality,San Pedro,76670
COL-76736,COL,Colombia,2,Municipality,Sevilla,76736
COL-76823,COL,Colombia,2,Municipality,Toro,76823
COL-76828,COL,Colombia,2,Municipality,Trujillo,76828
COL-76834,COL,Colombia,2,Municipality,Tuluá,76834
COL-76845,COL,Colombia,2,Municipality,Ulloa,76845
COL-76863,COL,Colombia,2,Municipality,Versalles,76863
COL-76869,COL,Colombia,2,Municipality,Vijes,76869
COL-76890,COL,Colombia,2,Municipality,Yotoco,76890
COL-76892,COL,Colombia,2,Municipality,Yumbo,76892
COL-76895,COL,Colombia,2,Municipality,Zarzal,76895
COL-81001,COL,Colombia,2,Municipality,Arauca,81001
COL-81065,COL,Colombia,2,Municipality,Arauquita,81065
COL-81220,COL,Colombia,2,Municipality,Cravo Norte,81220
COL-81300,COL,Colombia,2,Municipality,Fortul,81300
COL-81591,COL,Colombia,2,Municipality,Puerto Rondón,81591
COL-81736,COL,Colombia,2,Municipality,Saravena,81736
COL-81794,COL,Colombia,2,Municipality,Tame,81794
COL-85001,COL,Colombia,2,Municipality,Yopal,85001
COL-85010,COL,Colombia,2,Municipality,Aguazul,85010
COL-85015,COL,Colombia,2,Municipality,Chameza,85015
COL-85125,COL,Colombia,2,Municipality,Hato Corozal,85125
COL-85136,COL,Colombia,2,Municipality,La Salina,85136
COL-85139,COL,Colombia,2,Municipality,Maní,85139
COL-85162,COL,Colombia,2,Municipality,Monterrey,85162
COL-85225,COL,Colombia,2,Municipality,Nunchía,85225
COL-85230,COL,Colombia,2,Municipality,Orocué,85230
COL-85250,COL,Colombia,2,Municipality,Paz de Ariporo,85250
COL-85263,COL,Colombia,2,Municipality,Pore,85263
COL-85279,COL,Colombia,2,Municipality,Recetor,85279
COL-85300,COL,Colombia,2,Municipality,Sabanalarga,85300
COL-85315,COL,Colombia,2,Municipality,Sácama,85315
COL-85325,COL,Colombia,2,Municipality,San Luis de Palenque,85325
COL-85400,COL,Colombia,2,Municipality,Támara,85400
COL-85410,COL,Colombia,2,Municipality,Tauramena,85410
COL-85430,COL,Colombia,2,Municipality,Trinidad,85430
COL-85440,COL,Colombia,2,Municipality,Villanueva,85440
COL-86001,COL,Colombia,2,Municipality,Mocoa,86001
COL-86219,COL,Colombia,2,Municipality,Colón,86219
COL-86320,COL,Colombia,2,Municipality,Orito,86320
COL-86568,COL,Colombia,2,Municipality,Puerto Asís,86568
COL-86569,COL,Colombia,2,Municipality,Puerto Caicedo,86569
COL-86571,COL,Colombia,2,Municipality,Puerto Guzmán,86571
COL-86573,COL,Colombia,2,Municipality,Leguízamo,86573
COL-86749,COL,Colombia,2,Municipality,Sibundoy,86749
COL-86755,COL,Colombia,2,Municipality,San Francisco,86755
COL-86757,COL,Colombia,2,Municipality,San Miguel,86757
COL-86760,COL,Colombia,2,Municipality,Santiago,86760
COL-86865,COL,Colombia,2,Municipality,Valle del Guamuez,86865
COL-86885,COL,Colombia,2,Municipality,Villagarzón,86885
COL-88001,COL,Colombia,2,Municipality,San Andrés,88001
COL-88564,COL,Colombia,2,Municipality,Providencia,88564
COL-91001,COL,Colombia,2,Municipality,Leticia,91001
COL-91263,COL,Colombia,2,Municipality,El Encanto (CD),91263
COL-91405,COL,Colombia,2,Municipality,La Chorrera (CD),91405
COL-91407,COL,Colombia,2,Municipality,La Pedrera (CD),91407
COL-91430,COL,Colombia,2,Municipality,La Victoria (CD),91430
COL-91460,COL,Colombia,2,Municipality,Miriti - Paraná (CD),91460
COL-91530,COL,Colombia,2,Municipality,Puerto Alegría (CD),91530
COL-91536,COL,Colombia,2,Municipality,Puerto Arica (CD),91536
COL-91540,COL,Colombia,2,Municipality,Puerto Nariño,91540
COL-91669,COL,Colombia,2,Municipality,Puerto Santander (CD),91669
COL-91798,COL,Colombia,2,Municipality,Tarapacá (CD),91798
COL-94001,COL,Colombia,2,Municipality,Inírida,94001
COL-94343,COL,Colombia,2,Municipality,Barranco Minas (CD),94343
COL-94663,COL,Colombia,2,Municipality,Mapiripana (CD),94663
COL-94883,COL,Colombia,2,Municipality,San Felipe (CD),94883
COL-94884,COL,Colombia,2,Municipality,Puerto Colombia (CD),94884
COL-94885,COL,Colombia,2,Municipality,La Guadalupe (CD),94885
COL-94886,COL,Colombia,2,Municipality,Cacahual (CD),94886
COL-94887,COL,Colombia,2,Municipality,Pana Pana (CD),94887
COL-94888,COL,Colombia,2,Municipality,Morichal (CD),94888
COL-95001,COL,Colombia,2,Municipality,San José del Guaviare,95001
COL-95015,COL,Colombia,2,Municipality,Calamar,95015
COL-95025,COL,Colombia,2,Municipality,El Retorno,95025
COL-95200,COL,Colombia,2,Municipality,Miraflores,95200
COL-97001,COL,Colombia,2,Municipality,Mitú,97001
COL-97161,COL,Colombia,2,Municipality,Caruru,97161
COL-97511,COL,Colombia,2,Municipality,Pacoa (CD),97511
COL-97666,COL,Colombia,2,Municipality,Taraira,97666
COL-97777,COL,Colombia,2,Municipality,Papunaua (CD),97777
COL-97889,COL,Colombia,2,Municipality,Yavaraté (CD),97889
COL-99001,COL,Colombia,2,Municipality,Puerto Carreño,99001
COL-99524,COL,Colombia,2,Municipality,La Primavera,99524
COL-99624,COL,Colombia,2,Municipality,Santa Rosalía,99624
COL-99773,COL,Colombia,2,Municipality,Cumaribo,99773
KEN-01,KEN,Kenya,1,County,Mombasa,1
KEN-02,KEN,Kenya,1,County,Kwale,2
KEN-03,KEN,Kenya,1,County,Kilifi,3
KEN-04,KEN,Kenya,1,County,Tana River,4
KEN-05,KEN,Kenya,1,County,Lamu,5
KEN-06,KEN,Kenya,1,County,Taita-Taveta,6
KEN-07,KEN,Kenya,1,County,Garissa,7
KEN-08,KEN,Kenya,1,County,Wajir,8
KEN-09,KEN,Kenya,1,County,Mandera,9
KEN-10,KEN,Kenya,1,County,Marsabit,10
KEN-11,KEN,Kenya,1,County,Isiolo,11
KEN-12,KEN,Kenya,1,County,Meru,12
KEN-13,KEN,Kenya,1,County,Tharaka-Nithi,13
KEN-14,KEN,Kenya,1,County,Embu,14
KEN-15,KEN,Kenya,1,County,Kitui,15
KEN-16,KEN,Kenya,1,County,Machakos,16
KEN-17,KEN,Kenya,1,County,Makueni,17
KEN-18,KEN,Kenya,1,County,Nyandarua,18
KEN-19,KEN,Kenya,1,County,Nyeri,19
KEN-20,KEN,Kenya,1,County,Kirinyaga,20
KEN-21,KEN,Kenya,1,County,Murang'a,21
KEN-22,KEN,Kenya,1,County,Kiambu,22
KEN-23,KEN,Kenya,1,County,Turkana,23
KEN-24,KEN,Kenya,1,County,West Pokot,24
KEN-25,KEN,Kenya,1,County,Samburu,25
KEN-26,KEN,Kenya,1,County,Trans Nzoia,26
KEN-27,KEN,Kenya,1,County,Uasin Gishu,27
KEN-28,KEN,Kenya,1,County,Elgeyo-Marakwet,28
KEN-29,KEN,Kenya,1,County,Nandi,29
KEN-30,KEN,Kenya,1,County,Baringo,30
KEN-31,KEN,Kenya,1,County,Laikipia,31
KEN-32,KEN,Kenya,1,County,Nakuru,32
KEN-33,KEN,Kenya,1,County,Narok,33
KEN-34,KEN,Kenya,1,County,Kajiado,34
KEN-35,KEN,Kenya,1,County,Kericho,35
KEN-36,KEN,Kenya,1,County,Bomet,36
KEN-37,KEN,Kenya,1,County,Kakamega,37
KEN-38,KEN,Kenya,1,County,Vihiga,38
KEN-39,KEN,Kenya,1,County,Bungoma,39
KEN-40,KEN,Kenya,1,County,Busia,40
KEN-41,KEN,Kenya,1,County,Siaya,41
KEN-42,KEN,Kenya,1,County,Kisumu,42
KEN-43,KEN,Kenya,1,County,Homa Bay,43
KEN-44,KEN,Kenya,1,County,Migori,44
KEN-45,KEN,Kenya,1,County,Kisii,45
KEN-46,KEN,Kenya,1,County,Nyamira,46
KEN-47,KEN,Kenya,1,County,Nairobi,47
KEN-001,KEN,Kenya,2,Constituency,Changamwe,1
KEN-002,KEN,Kenya,2,Constituency,Jomvu,2
KEN-003,KEN,Kenya,2,Constituency,Kisauni,3
KEN-004,KEN,Kenya,2,Constituency,Nyali,4
KEN-005,KEN,Kenya,2,Constituency,Likoni,5
KEN-006,KEN,Kenya,2,Constituency,Mvita,6
KEN-007,KEN,Kenya,2,Constituency,Msambweni,7
KEN-008,KEN,Kenya,2,Constituency,Lunga Lunga,8
KEN-009,KEN,Kenya,2,Constituency,Matuga,9
KEN-010,KEN,Kenya,2,Constituency,Kinango,10
KEN-011,KEN,Kenya,2,Constituency,Kilifi North,11
KEN-012,KEN,Kenya,2,Constituency,Kilifi South,12
KEN-013,KEN,Kenya,2,Constituency,Kaloleni,13
KEN-014,KEN,Kenya,2,Constituency,Rabai,14
KEN-015,KEN,Kenya,2,Constituency,Ganze,15
KEN-016,KEN,Kenya,2,Constituency,Malindi,16
KEN-017,KEN,Kenya,2,Constituency,Magarini,17
KEN-018,KEN,Kenya,2,Constituency,Garsen,18
KEN-019,KEN,Kenya,2,Constituency,Galole,19
KEN-020,KEN,Kenya,2,Constituency,Bura,20
KEN-021,KEN,Kenya,2,Constituency,Lamu East,21
KEN-022,KEN,Kenya,2,Constituency,Lamu West,22
KEN-023,KEN,Kenya,2,Constituency,Taveta,23
KEN-024,KEN,Kenya,2,Constituency,Wundanyi,24
KEN-025,KEN,Kenya,2,Constituency,Mwatate,25
KEN-026,KEN,Kenya,2,Constituency,Voi,26
KEN-027,KEN,Kenya,2,Constituency,Garissa Township,27
KEN-028,KEN,Kenya,2,Constituency,Balambala,28
KEN-029,KEN,Kenya,2,Constituency,Lagdera,29
KEN-030,KEN,Kenya,2,Constituency,Dadaab,30
KEN-031,KEN,Kenya,2,Constituency,Fafi,31
KEN-032,KEN,Kenya,2,Constituency,Ijara,32
KEN-033,KEN,Kenya,2,Constituency,Wajir North,33
KEN-034,KEN,Kenya,2,Constituency,Wajir East,34
KEN-035,KEN,Kenya,2,Constituency,Tarbaj,35
KEN-036,KEN,Kenya,2,Constituency,Wajir West,36
KEN-037,KEN,Kenya,2,Constituency,Eldas,37
KEN-038,KEN,Kenya,2,Constituency,Wajir South,38
KEN-039,KEN,Kenya,2,Constituency,Mandera West,39
KEN-040,KEN,Kenya,2,Constituency,Banissa,40
KEN-041,KEN,Kenya,2,Constituency,Mandera North,41
KEN-042,KEN,Kenya,2,Constituency,Mandera South,42
KEN-043,KEN,Kenya,2,Constituency,Mandera East,43
KEN-044,KEN,Kenya,2,Constituency,Lafey,44
KEN-045,KEN,Kenya,2,Constituency,Moyale,45
KEN-046,KEN,Kenya,2,Constituency,North Horr,46
KEN-047,KEN,Kenya,2,Constituency,Saku,47
KEN-048,KEN,Kenya,2,Constituency,Laisamis,48
KEN-049,KEN,Kenya,2,Constituency,Isiolo North,49
KEN-050,KEN,Kenya,2,Constituency,Isiolo South,50
KEN-051,KEN,Kenya,2,Constituency,Igembe South,51
KEN-052,KEN,Kenya,2,Constituency,Igembe Central,52
KEN-053,KEN,Kenya,2,Constituency,Igembe North,53
KEN-054,KEN,Kenya,2,Constituency,Tigania West,54
KEN-055,KEN,Kenya,2,Constituency,Tigania East,55
KEN-056,KEN,Kenya,2,Constituency,North Imenti,56
KEN-057,KEN,Kenya,2,Constituency,Buuri,57
KEN-058,KEN,Kenya,2,Constituency,Central Imenti,58
KEN-059,KEN,Kenya,2,Constituency,South Imenti,59
KEN-060,KEN,Kenya,2,Constituency,Maara,60
KEN-061,KEN,Kenya,2,Constituency,Chuka/Igambang'Ombe,61
KEN-062,KEN,Kenya,2,Constituency,Tharaka,62
KEN-063,KEN,Kenya,2,Constituency,Manyatta,63
KEN-064,KEN,Kenya,2,Constituency,Runyenjes,64
KEN-065,KEN,Kenya,2,Constituency,Mbeere South,65
KEN-066,KEN,Kenya,2,Constituency,Mbeere North,66
KEN-067,KEN,Kenya,2,Constituency,Mwingi North,67
KEN-068,KEN,Kenya,2,Constituency,Mwingi West,68
KEN-069,KEN,Kenya,2,Constituency,Mwingi Central,69
KEN-070,KEN,Kenya,2,Constituency,Kitui West,70
KEN-071,KEN,Kenya,2,Constituency,Kitui Rural,71
KEN-072,KEN,Kenya,2,Constituency,Kitui Central,72
KEN-073,KEN,Kenya,2,Constituency,Kitui East,73
KEN-074,KEN,Kenya,2,Constituency,Kitui South,74
KEN-075,KEN,Kenya,2,Constituency,Masinga,75
KEN-076,KEN,Kenya,2,Constituency,Yatta,76
KEN-077,KEN,Kenya,2,Constituency,Kangundo,77
KEN-078,KEN,Kenya,2,Constituency,Matungulu,78
KEN-079,KEN,Kenya,2,Constituency,Kathiani,79
KEN-080,KEN,Kenya,2,Constituency,Mavoko,80
KEN-081,KEN,Kenya,2,Constituency,Machakos Town,81
KEN-082,KEN,Kenya,2,Constituency,Mwala,82
KEN-083,KEN,Kenya,2,Constituency,Mbooni,83
KEN-084,KEN,Kenya,2,Constituency,Kilome,84
KEN-085,KEN,Kenya,2,Constituency,Kaiti,85
KEN-086,KEN,Kenya,2,Constituency,Makueni,86
KEN-087,KEN,Kenya,2,Constituency,Kibwezi West,87
KEN-088,KEN,Kenya,2,Constituency,Kibwezi East,88
KEN-089,KEN,Kenya,2,Constituency,Kinangop,89
KEN-090,KEN,Kenya,2,Constituency,Kipipiri,90
KEN-091,KEN,Kenya,2,Constituency,Ol Kalou,91
KEN-092,KEN,Kenya,2,Constituency,Ol Jorok,92
KEN-093,KEN,Kenya,2,Constituency,Ndaragwa,93
KEN-094,KEN,Kenya,2,Constituency,Tetu,94
KEN-095,KEN,Kenya,2,Constituency,Kieni,95
KEN-096,KEN,Kenya,2,Constituency,Mathira,96
KEN-097,KEN,Kenya,2,Constituency,Othaya,97
KEN-098,KEN,Kenya,2,Constituency,Mukurweini,98
KEN-099,KEN,Kenya,2,Constituency,Nyeri Town,99
KEN-100,KEN,Kenya,2,Constituency,Mwea,100
KEN-101,KEN,Kenya,2,Constituency,Gichugu,101
KEN-102,KEN,Kenya,2,Constituency,Ndia,102
KEN-103,KEN,Kenya,2,Constituency,Kirinyaga Central,103
KEN-104,KEN,Kenya,2,Constituency,Kangema,104
KEN-105,KEN,Kenya,2,Constituency,Mathioya,105
KEN-106,KEN,Kenya,2,Constituency,Kiharu,106
KEN-107,KEN,Kenya,2,Constituency,Kigumo,107
KEN-108,KEN,Kenya,2,Constituency,Maragwa,108
KEN-109,KEN,Kenya,2,Constituency,Kandara,109
KEN-110,KEN,Kenya,2,Constituency,Gatanga,110
KEN-111,KEN,Kenya,2,Constituency,Gatundu South,111
KEN-112,KEN,Kenya,2,Constituency,Gatundu North,112
KEN-113,KEN,Kenya,2,Constituency,Juja,113
KEN-114,KEN,Kenya,2,Constituency,Thika Town,114
KEN-115,KEN,Kenya,2,Constituency,Ruiru,115
KEN-116,KEN,Kenya,2,Constituency,Githunguri,116
KEN-117,KEN,Kenya,2,Constituency,Kiambu,117
KEN-118,KEN,Kenya,2,Constituency,Kiambaa,118
KEN-119,KEN,Kenya,2,Constituency,Kabete,119
KEN-120,KEN,Kenya,2,Constituency,Kikuyu,120
KEN-121,KEN,Kenya,2,Constituency,Limuru,121
KEN-122,KEN,Kenya,2,Constituency,Lari,122
KEN-123,KEN,Kenya,2,Constituency,Turkana North,123
KEN-124,KEN,Kenya,2,Constituency,Turkana West,124
KEN-125,KEN,Kenya,2,Constituency,Turkana Central,125
KEN-126,KEN,Kenya,2,Constituency,Loima,126
KEN-127,KEN,Kenya,2,Constituency,Turkana South,127
KEN-128,KEN,Kenya,2,Constituency,Turkana East,128
KEN-129,KEN,Kenya,2,Constituency,Kapenguria,129
KEN-130,KEN,Kenya,2,Constituency,Sigor,130
KEN-131,KEN,Kenya,2,Constituency,Kacheliba,131
KEN-132,KEN,Kenya,2,Constituency,Pokot South,132
KEN-133,KEN,Kenya,2,Constituency,Samburu West,133
KEN-134,KEN,Kenya,2,Constituency,Samburu North,134
KEN-135,KEN,Kenya,2,Constituency,Samburu East,135
KEN-136,KEN,Kenya,2,Constituency,Kwanza,136
KEN-137,KEN,Kenya,2,Constituency,Endebess,137
KEN-138,KEN,Kenya,2,Constituency,Saboti,138
KEN-139,KEN,Kenya,2,Constituency,Kiminini,139
KEN-140,KEN,Kenya,2,Constituency,Cherangany,140
KEN-141,KEN,Kenya,2,Constituency,Soy,141
KEN-142,KEN,Kenya,2,Constituency,Turbo,142
KEN-143,KEN,Kenya,2,Constituency,Moiben,143
KEN-144,KEN,Kenya,2,Constituency,Ainabkoi,144
KEN-145,KEN,Kenya,2,Constituency,Kapseret,145
KEN-146,KEN,Kenya,2,Constituency,Kesses,146
KEN-147,KEN,Kenya,2,Constituency,Marakwet East,147
KEN-148,KEN,Kenya,2,Constituency,Marakwet West,148
KEN-149,KEN,Kenya,2,Constituency,Keiyo North,149
KEN-150,KEN,Kenya,2,Constituency,Keiyo South,150
KEN-151,KEN,Kenya,2,Constituency,Tinderet,151
KEN-152,KEN,Kenya,2,Constituency,Aldai,152
KEN-153,KEN,Kenya,2,Constituency,Nandi Hills,153
KEN-154,KEN,Kenya,2,Constituency,Chesumei,154
KEN-155,KEN,Kenya,2,Constituency,Emgwen,155
KEN-156,KEN,Kenya,2,Constituency,Mosop,156
KEN-157,KEN,Kenya,2,Constituency,Tiaty,157
KEN-158,KEN,Kenya,2,Constituency,Baringo North,158
KEN-159,KEN,Kenya,2,Constituency,Baringo Central,159
KEN-160,KEN,Kenya,2,Constituency,Baringo South,160
KEN-161,KEN,Kenya,2,Constituency,Mogotio,161
KEN-162,KEN,Kenya,2,Constituency,Eldama Ravine,162
KEN-163,KEN,Kenya,2,Constituency,Laikipia West,163
KEN-164,KEN,Kenya,2,Constituency,Laikipia East,164
KEN-165,KEN,Kenya,2,Constituency,Laikipia North,165
KEN-166,KEN,Kenya,2,Constituency,Molo,166
KEN-167,KEN,Kenya,2,Constituency,Njoro,167
KEN-168,KEN,Kenya,2,Constituency,Naivasha,168
KEN-169,KEN,Kenya,2,Constituency,Gilgil,169
KEN-170,KEN,Kenya,2,Constituency,Kuresoi South,170
KEN-171,KEN,Kenya,2,Constituency,Kuresoi North,171
KEN-172,KEN,Kenya,2,Constituency,Subukia,172
KEN-173,KEN,Kenya,2,Constituency,Rongai,173
KEN-174,KEN,Kenya,2,Constituency,Bahati,174
KEN-175,KEN,Kenya,2,Constituency,Nakuru Town West,175
KEN-176,KEN,Kenya,2,Constituency,Nakuru Town East,176
KEN-177,KEN,Kenya,2,Constituency,Kilgoris,177
KEN-178,KEN,Kenya,2,Constituency,Emurua Dikirr,178
KEN-179,KEN,Kenya,2,Constituency,Narok North,179
KEN-180,KEN,Kenya,2,Constituency,Narok East,180
KEN-181,KEN,Kenya,2,Constituency,Narok South,181
KEN-182,KEN,Kenya,2,Constituency,Narok West,182
KEN-183,KEN,Kenya,2,Constituency,Kajiado North,183
KEN-184,KEN,Kenya,2,Constituency,Kajiado Central,184
KEN-185,KEN,Kenya,2,Constituency,Kajiado East,185
KEN-186,KEN,Kenya,2,Constituency,Kajiado West,186
KEN-187,KEN,Kenya,2,Constituency,Kajiado South,187
KEN-188,KEN,Kenya,2,Constituency,Kipkelion East,188
KEN-189,KEN,Kenya,2,Constituency,Kipkelion West,189
